pid,lat,lon,coords,points
4251351733,52.4865,-1.89677,POINT (-1.89677 52.4865),POINT (-1.89677 52.4865)
4252139256,52.4865,-1.89677,POINT (-1.89677 52.4865),POINT (-1.89677 52.4865)
4251354497,52.4865,-1.89677,POINT (-1.89677 52.4865),POINT (-1.89677 52.4865)
4251378733,52.4865,-1.89677,POINT (-1.89677 52.4865),POINT (-1.89677 52.4865)
4251358731,52.4865,-1.89677,POINT (-1.89677 52.4865),POINT (-1.89677 52.4865)
4252154038,52.4865,-1.89677,POINT (-1.89677 52.4865),POINT (-1.89677 52.4865)
4252159216,52.4865,-1.89677,POINT (-1.89677 52.4865),POINT (-1.89677 52.4865)
4251356129,52.4865,-1.89677,POINT (-1.89677 52.4865),POINT (-1.89677 52.4865)
4251373101,52.4865,-1.89677,POINT (-1.89677 52.4865),POINT (-1.89677 52.4865)
4252136268,52.4865,-1.89677,POINT (-1.89677 52.4865),POINT (-1.89677 52.4865)
4252148814,52.4865,-1.89677,POINT (-1.89677 52.4865),POINT (-1.89677 52.4865)
4252143736,52.4865,-1.89677,POINT (-1.89677 52.4865),POINT (-1.89677 52.4865)
4252133690,52.4865,-1.89677,POINT (-1.89677 52.4865),POINT (-1.89677 52.4865)
4271826144,52.4294,-1.84188,POINT (-1.84188 52.4294),POINT (-1.84188 52.4294)
4271085339,52.4294,-1.84188,POINT (-1.84188 52.4294),POINT (-1.84188 52.4294)
4271077335,52.4294,-1.84188,POINT (-1.84188 52.4294),POINT (-1.84188 52.4294)
4271824148,52.4294,-1.84188,POINT (-1.84188 52.4294),POINT (-1.84188 52.4294)
4373372713,52.4748,-1.88486,POINT (-1.88486 52.4748),POINT (-1.88486 52.4748)
4374119834,52.4748,-1.88486,POINT (-1.88486 52.4748),POINT (-1.88486 52.4748)
4374113336,52.4748,-1.88486,POINT (-1.88486 52.4748),POINT (-1.88486 52.4748)
4374124386,52.4748,-1.88486,POINT (-1.88486 52.4748),POINT (-1.88486 52.4748)
4373374845,52.4748,-1.88486,POINT (-1.88486 52.4748),POINT (-1.88486 52.4748)
4373361361,52.4748,-1.88486,POINT (-1.88486 52.4748),POINT (-1.88486 52.4748)
4374111170,52.4748,-1.88486,POINT (-1.88486 52.4748),POINT (-1.88486 52.4748)
4374122098,52.4748,-1.88486,POINT (-1.88486 52.4748),POINT (-1.88486 52.4748)
4373363723,52.4748,-1.88486,POINT (-1.88486 52.4748),POINT (-1.88486 52.4748)
4251543481,52.4867,-1.8965,POINT (-1.8965 52.4867),POINT (-1.8965 52.4867)
4252319140,52.4867,-1.8965,POINT (-1.8965 52.4867),POINT (-1.8965 52.4867)
4252314076,52.4867,-1.8965,POINT (-1.8965 52.4867),POINT (-1.8965 52.4867)
4252324398,52.4867,-1.8965,POINT (-1.8965 52.4867),POINT (-1.8965 52.4867)
4252321898,52.4867,-1.8965,POINT (-1.8965 52.4867),POINT (-1.8965 52.4867)
4363967670,52.4794,-1.89632,POINT (-1.89632 52.4794),POINT (-1.89632 52.4794)
4363228365,52.4794,-1.89632,POINT (-1.89632 52.4794),POINT (-1.89632 52.4794)
4363965674,52.4794,-1.89632,POINT (-1.89632 52.4794),POINT (-1.89632 52.4794)
4363226305,52.4794,-1.89632,POINT (-1.89632 52.4794),POINT (-1.89632 52.4794)
4260242463,52.5082,-1.88441,POINT (-1.88441 52.5082),POINT (-1.88441 52.5082)
4390273141,52.478,-1.91181,POINT (-1.91181 52.478),POINT (-1.91181 52.478)
4391037924,52.478,-1.91181,POINT (-1.91181 52.478),POINT (-1.91181 52.478)
4391039660,52.478,-1.91181,POINT (-1.91181 52.478),POINT (-1.91181 52.478)
4387906873,52.4781,-1.89999,POINT (-1.89999 52.4781),POINT (-1.89999 52.4781)
4387922673,52.4785,-1.89999,POINT (-1.89999 52.4785),POINT (-1.89999 52.4785)
4353279921,52.4775,-1.91163,POINT (-1.91163 52.4775),POINT (-1.91163 52.4775)
4282033546,52.4152,-1.77857,POINT (-1.77857 52.4152),POINT (-1.77857 52.4152)
4281300657,52.4152,-1.77857,POINT (-1.77857 52.4152),POINT (-1.77857 52.4152)
4281307983,52.4152,-1.77857,POINT (-1.77857 52.4152),POINT (-1.77857 52.4152)
4282048192,52.4152,-1.77857,POINT (-1.77857 52.4152),POINT (-1.77857 52.4152)
4281295707,52.4152,-1.77857,POINT (-1.77857 52.4152),POINT (-1.77857 52.4152)
4282040910,52.4152,-1.77857,POINT (-1.77857 52.4152),POINT (-1.77857 52.4152)
4281293253,52.4152,-1.77857,POINT (-1.77857 52.4152),POINT (-1.77857 52.4152)
4282045732,52.4152,-1.77857,POINT (-1.77857 52.4152),POINT (-1.77857 52.4152)
4376234874,52.4801,-1.89578,POINT (-1.89578 52.4801),POINT (-1.89578 52.4801)
4375491155,52.4801,-1.89578,POINT (-1.89578 52.4801),POINT (-1.89578 52.4801)
4376237530,52.4801,-1.89578,POINT (-1.89578 52.4801),POINT (-1.89578 52.4801)
4316735816,52.4115,-1.77454,POINT (-1.77454 52.4115),POINT (-1.77454 52.4115)
4316004595,52.4115,-1.77454,POINT (-1.77454 52.4115),POINT (-1.77454 52.4115)
4387691621,52.4781,-1.89551,POINT (-1.89551 52.4781),POINT (-1.89551 52.4781)
4271071613,52.4313,-1.84071,POINT (-1.84071 52.4313),POINT (-1.84071 52.4313)
4271818974,52.4313,-1.84071,POINT (-1.84071 52.4313),POINT (-1.84071 52.4313)
4271817770,52.4313,-1.84071,POINT (-1.84071 52.4313),POINT (-1.84071 52.4313)
4271075413,52.4313,-1.84071,POINT (-1.84071 52.4313),POINT (-1.84071 52.4313)
4263429429,52.5077,-1.88369,POINT (-1.88369 52.5077),POINT (-1.88369 52.5077)
4263431603,52.5077,-1.88369,POINT (-1.88369 52.5077),POINT (-1.88369 52.5077)
4279229505,52.4134,-1.77042,POINT (-1.77042 52.4134),POINT (-1.77042 52.4134)
4279219489,52.4134,-1.77042,POINT (-1.77042 52.4134),POINT (-1.77042 52.4134)
4279975170,52.4134,-1.77042,POINT (-1.77042 52.4134),POINT (-1.77042 52.4134)
4279227487,52.4134,-1.77042,POINT (-1.77042 52.4134),POINT (-1.77042 52.4134)
4279235987,52.4134,-1.77042,POINT (-1.77042 52.4134),POINT (-1.77042 52.4134)
4279240287,52.4134,-1.77042,POINT (-1.77042 52.4134),POINT (-1.77042 52.4134)
4279217305,52.4134,-1.77042,POINT (-1.77042 52.4134),POINT (-1.77042 52.4134)
4279223317,52.4134,-1.77042,POINT (-1.77042 52.4134),POINT (-1.77042 52.4134)
4279225391,52.4134,-1.77042,POINT (-1.77042 52.4134),POINT (-1.77042 52.4134)
4279238121,52.4134,-1.77042,POINT (-1.77042 52.4134),POINT (-1.77042 52.4134)
4279221453,52.4134,-1.77042,POINT (-1.77042 52.4134),POINT (-1.77042 52.4134)
4279977174,52.4134,-1.77042,POINT (-1.77042 52.4134),POINT (-1.77042 52.4134)
4315038884,52.4831,-1.88351,POINT (-1.88351 52.4831),POINT (-1.88351 52.4831)
4257196251,52.5025,-1.89918,POINT (-1.89918 52.5025),POINT (-1.89918 52.5025)
4257951304,52.5025,-1.89918,POINT (-1.89918 52.5025),POINT (-1.89918 52.5025)
4257948952,52.5025,-1.89918,POINT (-1.89918 52.5025),POINT (-1.89918 52.5025)
4326380488,52.4473,-1.82459,POINT (-1.82459 52.4473),POINT (-1.82459 52.4473)
4325589413,52.4473,-1.82459,POINT (-1.82459 52.4473),POINT (-1.82459 52.4473)
4326373548,52.4473,-1.82459,POINT (-1.82459 52.4473),POINT (-1.82459 52.4473)
4325613135,52.4473,-1.82459,POINT (-1.82459 52.4473),POINT (-1.82459 52.4473)
4325618035,52.4473,-1.82459,POINT (-1.82459 52.4473),POINT (-1.82459 52.4473)
4325640475,52.4473,-1.82459,POINT (-1.82459 52.4473),POINT (-1.82459 52.4473)
4326327152,52.4473,-1.82459,POINT (-1.82459 52.4473),POINT (-1.82459 52.4473)
4326374680,52.4473,-1.82459,POINT (-1.82459 52.4473),POINT (-1.82459 52.4473)
4326362690,52.4473,-1.82459,POINT (-1.82459 52.4473),POINT (-1.82459 52.4473)
4326358444,52.4473,-1.82459,POINT (-1.82459 52.4473),POINT (-1.82459 52.4473)
4326332110,52.4473,-1.82459,POINT (-1.82459 52.4473),POINT (-1.82459 52.4473)
4326343312,52.4473,-1.82459,POINT (-1.82459 52.4473),POINT (-1.82459 52.4473)
4326360618,52.4473,-1.82459,POINT (-1.82459 52.4473),POINT (-1.82459 52.4473)
4325636057,52.4473,-1.82459,POINT (-1.82459 52.4473),POINT (-1.82459 52.4473)
4326329408,52.4473,-1.82459,POINT (-1.82459 52.4473),POINT (-1.82459 52.4473)
4326340948,52.4473,-1.82459,POINT (-1.82459 52.4473),POINT (-1.82459 52.4473)
4326334172,52.4473,-1.82459,POINT (-1.82459 52.4473),POINT (-1.82459 52.4473)
4325609801,52.4473,-1.82459,POINT (-1.82459 52.4473),POINT (-1.82459 52.4473)
4326365220,52.4473,-1.82459,POINT (-1.82459 52.4473),POINT (-1.82459 52.4473)
4325631635,52.4473,-1.82459,POINT (-1.82459 52.4473),POINT (-1.82459 52.4473)
4326320344,52.4473,-1.82459,POINT (-1.82459 52.4473),POINT (-1.82459 52.4473)
4326378586,52.4473,-1.82459,POINT (-1.82459 52.4473),POINT (-1.82459 52.4473)
4325587289,52.4473,-1.82459,POINT (-1.82459 52.4473),POINT (-1.82459 52.4473)
4326336522,52.4473,-1.82459,POINT (-1.82459 52.4473),POINT (-1.82459 52.4473)
4325603321,52.4473,-1.82459,POINT (-1.82459 52.4473),POINT (-1.82459 52.4473)
4326351602,52.4473,-1.82459,POINT (-1.82459 52.4473),POINT (-1.82459 52.4473)
4325633997,52.4473,-1.82459,POINT (-1.82459 52.4473),POINT (-1.82459 52.4473)
4325646147,52.4473,-1.82459,POINT (-1.82459 52.4473),POINT (-1.82459 52.4473)
4326356226,52.4473,-1.82459,POINT (-1.82459 52.4473),POINT (-1.82459 52.4473)
4260741696,52.5088,-1.88709,POINT (-1.88709 52.5088),POINT (-1.88709 52.5088)
4260746716,52.5088,-1.88709,POINT (-1.88709 52.5088),POINT (-1.88709 52.5088)
4259993769,52.5088,-1.88709,POINT (-1.88709 52.5088),POINT (-1.88709 52.5088)
4375773036,52.4809,-1.89479,POINT (-1.89479 52.4809),POINT (-1.89479 52.4809)
4375025489,52.4809,-1.89479,POINT (-1.89479 52.4809),POINT (-1.89479 52.4809)
4260734274,52.5091,-1.887,POINT (-1.887 52.5091),POINT (-1.887 52.5091)
4320526912,52.4497,-1.82047,POINT (-1.82047 52.4497),POINT (-1.82047 52.4497)
4319866849,52.4497,-1.82047,POINT (-1.82047 52.4497),POINT (-1.82047 52.4497)
4319803565,52.4497,-1.82047,POINT (-1.82047 52.4497),POINT (-1.82047 52.4497)
4319801727,52.4497,-1.82047,POINT (-1.82047 52.4497),POINT (-1.82047 52.4497)
4320524786,52.4497,-1.82047,POINT (-1.82047 52.4497),POINT (-1.82047 52.4497)
4397466985,52.4602,-8.06946,POINT (-8.06946 52.4602),POINT (-8.06946 52.4602)
4328510426,51.5893,-0.551763,POINT (-0.551763 51.5893),POINT (-0.551763 51.5893)
4274350585,51.5002,-3.22758,POINT (-3.22758 51.5002),POINT (-3.22758 51.5002)
4264330908,51.5935,-0.053075,POINT (-0.053075 51.5935),POINT (-0.053075 51.5935)
4275072150,51.5007,-3.22781,POINT (-3.22781 51.5007),POINT (-3.22781 51.5007)
4263647714,51.5893,-0.055328,POINT (-0.055328 51.5893),POINT (-0.055328 51.5893)
4274396597,51.4948,-3.19698,POINT (-3.19698 51.4948),POINT (-3.19698 51.4948)
4275149542,51.4936,-3.19964,POINT (-3.19964 51.4936),POINT (-3.19964 51.4936)
4275123790,51.4998,-3.22783,POINT (-3.22783 51.4998),POINT (-3.22783 51.4998)
4274392461,51.4925,-3.20311,POINT (-3.20311 51.4925),POINT (-3.20311 51.4925)
4275146478,51.4942,-3.19825,POINT (-3.19825 51.4942),POINT (-3.19825 51.4942)
4358672371,51.9041,-0.179048,POINT (-0.179048 51.9041),POINT (-0.179048 51.9041)
4274325449,51.5002,-3.22775,POINT (-3.22775 51.5002),POINT (-3.22775 51.5002)
4275120322,51.5001,-3.22757,POINT (-3.22757 51.5001),POINT (-3.22757 51.5001)
4274405915,51.4898,-3.20479,POINT (-3.20479 51.4898),POINT (-3.20479 51.4898)
4346097845,51.3811,-2.3597,POINT (-2.3597 51.3811),POINT (-2.3597 51.3811)
4346845928,51.3811,-2.3597,POINT (-2.3597 51.3811),POINT (-2.3597 51.3811)
4346833344,51.3811,-2.3597,POINT (-2.3597 51.3811),POINT (-2.3597 51.3811)
4346093737,51.3811,-2.3597,POINT (-2.3597 51.3811),POINT (-2.3597 51.3811)
4354107335,52.2383,0.16797,POINT (0.16797 52.2383),POINT (0.16797 52.2383)
4359876267,50.8566,-1.23012,POINT (-1.23012 50.8566),POINT (-1.23012 50.8566)
4235151840,50.6625,-1.57456,POINT (-1.57456 50.6625),POINT (-1.57456 50.6625)
4263209122,50.8831,-1.64589,POINT (-1.64589 50.8831),POINT (-1.64589 50.8831)
4379088195,51.5024,0.045318,POINT (0.045318 51.5024),POINT (0.045318 51.5024)
4304272058,51.5018,0.061755,POINT (0.061755 51.5018),POINT (0.061755 51.5018)
4277899456,53.7471,-2.48308,POINT (-2.48308 53.7471),POINT (-2.48308 53.7471)
4342966905,53.7471,-2.48308,POINT (-2.48308 53.7471),POINT (-2.48308 53.7471)
4390301816,53.7471,-2.48308,POINT (-2.48308 53.7471),POINT (-2.48308 53.7471)
4389533873,53.7471,-2.48308,POINT (-2.48308 53.7471),POINT (-2.48308 53.7471)
4389534745,53.7471,-2.48308,POINT (-2.48308 53.7471),POINT (-2.48308 53.7471)
4342978689,53.7471,-2.48308,POINT (-2.48308 53.7471),POINT (-2.48308 53.7471)
4343715996,53.7471,-2.48308,POINT (-2.48308 53.7471),POINT (-2.48308 53.7471)
4343715658,53.7471,-2.48308,POINT (-2.48308 53.7471),POINT (-2.48308 53.7471)
4247857285,53.7471,-2.48308,POINT (-2.48308 53.7471),POINT (-2.48308 53.7471)
4389532713,53.7471,-2.48308,POINT (-2.48308 53.7471),POINT (-2.48308 53.7471)
4390300092,53.7471,-2.48308,POINT (-2.48308 53.7471),POINT (-2.48308 53.7471)
4389535133,53.7471,-2.48308,POINT (-2.48308 53.7471),POINT (-2.48308 53.7471)
4390301212,53.7471,-2.48308,POINT (-2.48308 53.7471),POINT (-2.48308 53.7471)
4277153233,53.7471,-2.48308,POINT (-2.48308 53.7471),POINT (-2.48308 53.7471)
4389535447,53.7471,-2.48308,POINT (-2.48308 53.7471),POINT (-2.48308 53.7471)
4277152899,53.7471,-2.48308,POINT (-2.48308 53.7471),POINT (-2.48308 53.7471)
4343715366,53.7471,-2.48308,POINT (-2.48308 53.7471),POINT (-2.48308 53.7471)
4248628348,53.7471,-2.48308,POINT (-2.48308 53.7471),POINT (-2.48308 53.7471)
4389532913,53.7471,-2.48308,POINT (-2.48308 53.7471),POINT (-2.48308 53.7471)
4389534429,53.7471,-2.48308,POINT (-2.48308 53.7471),POINT (-2.48308 53.7471)
4247856925,53.7471,-2.48308,POINT (-2.48308 53.7471),POINT (-2.48308 53.7471)
4342978987,53.7471,-2.48308,POINT (-2.48308 53.7471),POINT (-2.48308 53.7471)
4389533209,53.7471,-2.48308,POINT (-2.48308 53.7471),POINT (-2.48308 53.7471)
4248628768,53.7471,-2.48308,POINT (-2.48308 53.7471),POINT (-2.48308 53.7471)
4297376697,52.9544,-4.01173,POINT (-4.01173 52.9544),POINT (-4.01173 52.9544)
4334050439,52.7639,0.444087,POINT (0.444087 52.7639),POINT (0.444087 52.7639)
4260352723,52.5168,-2.04333,POINT (-2.04333 52.5168),POINT (-2.04333 52.5168)
4257596172,52.8003,0.479536,POINT (0.479536 52.8003),POINT (0.479536 52.8003)
4301188160,52.8003,0.479536,POINT (0.479536 52.8003),POINT (0.479536 52.8003)
4325086177,51.5045,0.071153,POINT (0.071153 51.5045),POINT (0.071153 51.5045)
4274696008,52.4651,0.948514,POINT (0.948514 52.4651),POINT (0.948514 52.4651)
4318759510,52.764,0.442371,POINT (0.442371 52.764),POINT (0.442371 52.764)
4342340359,52.764,0.442371,POINT (0.442371 52.764),POINT (0.442371 52.764)
4279266007,52.764,0.442371,POINT (0.442371 52.764),POINT (0.442371 52.764)
4272023150,52.8644,-4.12846,POINT (-4.12846 52.8644),POINT (-4.12846 52.8644)
4295731394,52.6587,-3.14587,POINT (-3.14587 52.6587),POINT (-3.14587 52.6587)
4363041624,51.5153,0.077204,POINT (0.077204 51.5153),POINT (0.077204 51.5153)
4313945642,51.988,-0.234655,POINT (-0.234655 51.988),POINT (-0.234655 51.988)
4296076052,52.7647,0.438787,POINT (0.438787 52.7647),POINT (0.438787 52.7647)
4261371071,52.7647,0.438787,POINT (0.438787 52.7647),POINT (0.438787 52.7647)
4313949493,52.7519,0.390443,POINT (0.390443 52.7519),POINT (0.390443 52.7519)
4288703164,52.7433,0.386323,POINT (0.386323 52.7433),POINT (0.386323 52.7433)
4387128815,51.5067,0.04034,POINT (0.04034 51.5067),POINT (0.04034 51.5067)
4297291005,54.348,-0.893583,POINT (-0.893583 54.348),POINT (-0.893583 54.348)
4261106962,52.5169,-2.0434,POINT (-2.0434 52.5169),POINT (-2.0434 52.5169)
4261108822,52.5169,-2.0434,POINT (-2.0434 52.5169),POINT (-2.0434 52.5169)
4261108462,52.5169,-2.0434,POINT (-2.0434 52.5169),POINT (-2.0434 52.5169)
4261107360,52.5169,-2.0434,POINT (-2.0434 52.5169),POINT (-2.0434 52.5169)
4261106568,52.5169,-2.0434,POINT (-2.0434 52.5169),POINT (-2.0434 52.5169)
4395046339,51.2468,0.628623,POINT (0.628623 51.2468),POINT (0.628623 51.2468)
4395057217,51.2468,0.628623,POINT (0.628623 51.2468),POINT (0.628623 51.2468)
4395065527,51.2468,0.628623,POINT (0.628623 51.2468),POINT (0.628623 51.2468)
4395815134,51.2468,0.628623,POINT (0.628623 51.2468),POINT (0.628623 51.2468)
4395052689,51.2468,0.628623,POINT (0.628623 51.2468),POINT (0.628623 51.2468)
4395827570,51.2468,0.628623,POINT (0.628623 51.2468),POINT (0.628623 51.2468)
4395055845,51.2468,0.628623,POINT (0.628623 51.2468),POINT (0.628623 51.2468)
4395821686,51.2468,0.628623,POINT (0.628623 51.2468),POINT (0.628623 51.2468)
4395049521,51.2468,0.628623,POINT (0.628623 51.2468),POINT (0.628623 51.2468)
4395067129,51.2468,0.628623,POINT (0.628623 51.2468),POINT (0.628623 51.2468)
4395826164,51.2468,0.628623,POINT (0.628623 51.2468),POINT (0.628623 51.2468)
4395810222,51.2468,0.628623,POINT (0.628623 51.2468),POINT (0.628623 51.2468)
4395818250,51.2468,0.628623,POINT (0.628623 51.2468),POINT (0.628623 51.2468)
4395063913,51.2468,0.628623,POINT (0.628623 51.2468),POINT (0.628623 51.2468)
4395811950,51.2468,0.628623,POINT (0.628623 51.2468),POINT (0.628623 51.2468)
4395061141,51.2468,0.628623,POINT (0.628623 51.2468),POINT (0.628623 51.2468)
4263410028,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4266887713,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262655561,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4263375248,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4267643088,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4267641748,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4267642384,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4267633126,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4266894625,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4263400678,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4267636338,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4263223504,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262628961,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4263407764,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4263388364,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4263382090,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4263392190,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262606757,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4263253318,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4266894919,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4263395636,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262650195,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4266889923,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262506091,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4263393956,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4266894317,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4263386608,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4263251742,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4263391444,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4263251270,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4263397978,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4267632764,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4263403522,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4266888945,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4263223938,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4266897309,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4266888191,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262625877,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4263393350,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262627767,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262637021,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262628387,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262607317,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262631039,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262632283,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262640995,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262638081,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262637513,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4266889251,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262504919,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4263385380,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4267642084,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262643261,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262638569,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4266892057,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262654267,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262639189,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4266888639,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4263377532,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4263252720,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4263375802,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262645681,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262624885,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262507615,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262649591,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4263335176,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4263376470,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262506699,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262626523,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4267638518,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262501269,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262443265,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4263256616,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4263403092,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4263399200,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262508093,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262627071,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4267643822,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262635273,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262653145,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262656759,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262631639,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4263406464,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262633917,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4267642738,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4263260432,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4263387786,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4263409466,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4266891733,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4263402348,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4262657383,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
4266893693,51.1588,-2.58861,POINT (-2.58861 51.1588),POINT (-2.58861 51.1588)
